c,h,l,n,o,t,v,vw
446.9,447.31,446.0,171,447.31,2024-04-01T08:00:00Z,15097,446.862115
446.52,446.88,446.52,84,446.78,2024-04-01T08:05:00Z,8965,446.603627
446.43,446.43,446.29,32,446.42,2024-04-01T08:10:00Z,3961,446.394975
446.5,446.5,446.39,10,446.39,2024-04-01T08:15:00Z,775,446.482677
446.68,446.68,446.6,38,446.63,2024-04-01T08:20:00Z,14211,446.638327
446.69,446.71,446.64,23,446.68,2024-04-01T08:25:00Z,2349,446.687751
446.81,446.81,446.66,37,446.66,2024-04-01T08:30:00Z,9201,446.727802
446.84,446.85,446.76,18,446.79,2024-04-01T08:35:00Z,2048,446.813513
446.73,446.81,446.73,57,446.81,2024-04-01T08:40:00Z,23779,446.74847
446.69,446.78,446.69,16,446.78,2024-04-01T08:45:00Z,1677,446.715733
446.72,446.78,446.71,19,446.78,2024-04-01T08:50:00Z,3759,446.733928
446.79,446.82,446.75,37,446.77,2024-04-01T08:55:00Z,10607,446.793126
446.77,446.8,446.76,12,446.76,2024-04-01T09:00:00Z,788,446.779509
446.68,446.68,446.68,9,446.68,2024-04-01T09:05:00Z,224,446.68
446.7,446.73,446.66,27,446.67,2024-04-01T09:10:00Z,4424,446.695007
446.65,446.65,446.57,24,446.57,2024-04-01T09:15:00Z,2665,446.629354
446.51,446.6,446.5,53,446.56,2024-04-01T09:20:00Z,9911,446.552371
446.5,446.5,446.45,12,446.48,2024-04-01T09:25:00Z,5801,446.488609
446.49,446.53,446.43,27,446.53,2024-04-01T09:30:00Z,6528,446.462344
446.46,446.46,446.46,6,446.46,2024-04-01T09:35:00Z,328,446.46
446.58,446.58,446.45,20,446.45,2024-04-01T09:40:00Z,5094,446.547094
446.54,446.54,446.54,4,446.54,2024-04-01T09:45:00Z,148,446.54
446.63,446.65,446.51,21,446.51,2024-04-01T09:50:00Z,1018,446.589262
446.66,446.7,446.63,19,446.63,2024-04-01T09:55:00Z,935,446.663067
446.7,446.7,446.67,16,446.67,2024-04-01T10:00:00Z,2928,446.678146
446.67,446.68,446.67,10,446.68,2024-04-01T10:05:00Z,569,446.674
446.62,446.63,446.6,17,446.63,2024-04-01T10:10:00Z,2766,446.619083
446.82,446.82,446.73,24,446.77,2024-04-01T10:15:00Z,5590,446.795277
446.86,446.86,446.86,4,446.86,2024-04-01T10:20:00Z,222,446.86
446.77,446.77,446.77,15,446.77,2024-04-01T10:25:00Z,179,446.77
446.91,446.93,446.88,20,446.88,2024-04-01T10:30:00Z,1722,446.915266
446.86,446.86,446.86,4,446.86,2024-04-01T10:35:00Z,208,446.86
446.8,446.8,446.75,7,446.75,2024-04-01T10:40:00Z,287,446.775
446.75,446.8,446.75,36,446.8,2024-04-01T10:45:00Z,4897,446.777889
446.8,446.8,446.72,8,446.72,2024-04-01T10:50:00Z,1348,446.794025
446.77,446.8,446.77,6,446.8,2024-04-01T10:55:00Z,2500,446.771202
446.39,446.88,446.39,249,446.88,2024-04-01T11:00:00Z,28961,446.524405
446.36,446.43,446.31,95,446.4,2024-04-01T11:05:00Z,11946,446.369311
446.28,446.43,446.25,71,446.42,2024-04-01T11:10:00Z,7408,446.323208
446.04,446.36,446.04,68,446.3,2024-04-01T11:15:00Z,3882,446.229867
445.89,446.02,445.89,125,446.01,2024-04-01T11:20:00Z,8337,445.965653
445.84,445.91,445.71,116,445.85,2024-04-01T11:25:00Z,11187,445.811952
445.76,445.8,445.64,68,445.8,2024-04-01T11:30:00Z,9494,445.688987
445.96,445.99,445.76,55,445.76,2024-04-01T11:35:00Z,6441,445.920849
445.97,446.04,445.92,58,446.0,2024-04-01T11:40:00Z,3381,445.956735
445.89,446.0,445.89,39,445.9,2024-04-01T11:45:00Z,3944,445.909634
445.9,445.97,445.9,47,445.96,2024-04-01T11:50:00Z,7858,445.905117
445.95,445.97,445.92,26,445.95,2024-04-01T11:55:00Z,1637,445.942022
445.85,447.3,445.63,802,446.75,2024-04-01T12:00:00Z,35425,446.140471
445.28,447.08,445.1,507,445.85,2024-04-01T12:05:00Z,40577,445.469511
445.21,445.36,445.05,159,445.34,2024-04-01T12:10:00Z,12128,445.183536
445.23,445.2691,445.05,182,445.15,2024-04-01T12:15:00Z,22442,445.16471
445.06,445.21,444.9,346,445.21,2024-04-01T12:20:00Z,43166,444.980954
445.18,445.24,445.03,124,445.03,2024-04-01T12:25:00Z,14015,445.17694
444.951,445.16,444.83,222,445.136,2024-04-01T12:30:00Z,20214,444.98356
445.17,445.22,445.02,209,445.02,2024-04-01T12:35:00Z,36115,445.111267
445.31,445.38,445.15,180,445.2,2024-04-01T12:40:00Z,25298,445.297782
445.4,445.45,445.34,155,445.35,2024-04-01T12:45:00Z,10944,445.380216
445.38,445.47,445.3,132,445.42,2024-04-01T12:50:00Z,5584,445.381115
445.34,445.36,445.18,151,445.36,2024-04-01T12:55:00Z,11840,445.283346
445.0,445.25,445.0,189,445.25,2024-04-01T13:00:00Z,16732,445.085504
445.17,445.17,445.03,101,445.03,2024-04-01T13:05:00Z,4652,445.115792
444.85,445.09,444.85,188,445.09,2024-04-01T13:10:00Z,11262,444.963319
444.61,444.89,444.45,357,444.89,2024-04-01T13:15:00Z,39943,444.629593
444.83,444.85,444.51,155,444.64,2024-04-01T13:20:00Z,9750,444.627516
444.92,445.01,444.68,287,444.81,2024-04-01T13:25:00Z,30985,444.816151
446.16,446.19,444.55,17363,444.97,2024-04-01T13:30:00Z,1259284,445.178742
447.24,447.27,446.15,13025,446.16,2024-04-01T13:35:00Z,1103158,446.847464
447.08,447.48,446.99,10183,447.25,2024-04-01T13:40:00Z,1041601,447.214477
447.06,447.53,446.77,10072,447.09,2024-04-01T13:45:00Z,965257,447.211911
447.22,447.3,446.93,6490,447.075,2024-04-01T13:50:00Z,630660,447.127672
447.04,447.446,446.93,5522,447.24,2024-04-01T13:55:00Z,666613,447.261113
446.2,447.4694,446.12,11745,447.03,2024-04-01T14:00:00Z,1012773,446.828069
446.82,446.9599,446.11,6995,446.22,2024-04-01T14:05:00Z,662541,446.557725
447.0,447.05,446.68,5226,446.8112,2024-04-01T14:10:00Z,379096,446.917921
445.5605,447.14,445.54,8855,447.0,2024-04-01T14:15:00Z,727452,446.267025
446.0629,446.11,445.35,9866,445.58,2024-04-01T14:20:00Z,836422,445.668417
445.8199,446.2499,445.77,5069,446.09,2024-04-01T14:25:00Z,492280,445.979824
445.72,446.0,445.33,5771,445.83,2024-04-01T14:30:00Z,452269,445.706549
444.74,445.7499,444.53,8346,445.72,2024-04-01T14:35:00Z,671440,445.191722
445.11,445.25,444.62,8529,444.73,2024-04-01T14:40:00Z,719175,444.964809
444.91,445.185,444.73,7953,445.11,2024-04-01T14:45:00Z,595574,444.952077
444.42,444.91,444.235,7042,444.9,2024-04-01T14:50:00Z,564581,444.496268
444.63,444.66,444.26,7807,444.42,2024-04-01T14:55:00Z,651276,444.54486
444.555,444.64,444.17,7453,444.62,2024-04-01T15:00:00Z,506921,444.451671
444.45,444.77,444.2,6869,444.55,2024-04-01T15:05:00Z,430026,444.48575
444.11,444.45,443.94,10108,444.45,2024-04-01T15:10:00Z,663672,444.161612
443.6201,444.09,443.34,9510,444.09,2024-04-01T15:15:00Z,981363,443.637313
443.9,444.07,443.27,8309,443.62,2024-04-01T15:20:00Z,795558,443.684316
444.35,444.365,443.845,5386,443.9,2024-04-01T15:25:00Z,340309,444.081462
444.07,444.375,444.06,5179,444.36,2024-04-01T15:30:00Z,356794,444.218146
443.94,444.49,443.91,5362,444.08,2024-04-01T15:35:00Z,255065,444.168801
444.17,444.1701,443.84,4478,443.94,2024-04-01T15:40:00Z,253605,443.996439
444.3,444.34,443.79,5878,444.17,2024-04-01T15:45:00Z,408648,444.070583
443.3601,444.3095,443.25,8865,444.3,2024-04-01T15:50:00Z,654662,443.753012
443.259,443.61,443.18,6819,443.37,2024-04-01T15:55:00Z,525403,443.395334
443.8799,443.8899,443.02,8003,443.27,2024-04-01T16:00:00Z,801698,443.388464
444.238,444.39,443.82,5282,443.8799,2024-04-01T16:05:00Z,431317,444.095405
444.3112,444.41,444.1,3192,444.23,2024-04-01T16:10:00Z,297669,444.259776
444.38,444.55,444.29,3234,444.31,2024-04-01T16:15:00Z,266398,444.430705
444.305,444.5,444.19,2994,444.38,2024-04-01T16:20:00Z,205544,444.329647
444.4501,444.5,444.24,2364,444.29,2024-04-01T16:25:00Z,212933,444.393045
444.61,444.7,444.46,3202,444.48,2024-04-01T16:30:00Z,285864,444.593545
444.53,444.735,444.37,2878,444.61,2024-04-01T16:35:00Z,249040,444.508773
444.745,444.77,444.52,2079,444.5312,2024-04-01T16:40:00Z,616947,444.671044
444.585,444.84,444.46,2960,444.74,2024-04-01T16:45:00Z,244217,444.655691
444.5701,444.8,444.54,2230,444.5818,2024-04-01T16:50:00Z,180670,444.682515
444.315,444.58,444.2602,3259,444.58,2024-04-01T16:55:00Z,290866,444.452493
444.24,444.37,444.15,2320,444.315,2024-04-01T17:00:00Z,195519,444.256449
444.08,444.4,443.95,2804,444.24,2024-04-01T17:05:00Z,296490,444.116507
444.01,444.12,443.9001,2168,444.07,2024-04-01T17:10:00Z,326328,443.982895
443.84,444.12,443.83,2407,444.01,2024-04-01T17:15:00Z,228197,443.94383
443.305,443.86,443.3,3850,443.86,2024-04-01T17:20:00Z,367997,443.580213
443.89,443.89,443.28,3742,443.31,2024-04-01T17:25:00Z,388267,443.613812
443.74,443.97,443.72,2911,443.89,2024-04-01T17:30:00Z,191004,443.85883
443.81,444.0,443.73,2799,443.74,2024-04-01T17:35:00Z,200373,443.880086
444.19,444.24,443.75,3074,443.81,2024-04-01T17:40:00Z,256051,443.948411
444.1093,444.239,443.98,2112,444.185,2024-04-01T17:45:00Z,164834,444.106766
443.98,444.23,443.73,3308,444.09,2024-04-01T17:50:00Z,305897,443.967139
444.2,444.22,443.985,2394,443.985,2024-04-01T17:55:00Z,195394,444.093275
444.29,444.31,444.1,2020,444.185,2024-04-01T18:00:00Z,181090,444.218533
444.1901,444.28,444.085,1877,444.28,2024-04-01T18:05:00Z,177211,444.180946
443.965,444.21,443.88,2523,444.18,2024-04-01T18:10:00Z,227117,444.009204
444.23,444.24,443.91,2146,443.96,2024-04-01T18:15:00Z,173506,444.118036
444.52,444.54,444.1,2912,444.23,2024-04-01T18:20:00Z,271037,444.365526
444.355,444.56,444.305,2330,444.5197,2024-04-01T18:25:00Z,214709,444.441311
444.49,444.5699,444.33,1948,444.34,2024-04-01T18:30:00Z,159241,444.441299
444.555,444.62,444.33,2546,444.4901,2024-04-01T18:35:00Z,244461,444.490175
444.3862,444.625,444.21,2678,444.56,2024-04-01T18:40:00Z,253348,444.391863
444.43,444.53,444.33,1854,444.38,2024-04-01T18:45:00Z,169245,444.451954
444.465,444.629,444.31,2346,444.44,2024-04-01T18:50:00Z,222294,444.475382
444.31,444.58,444.15,2453,444.47,2024-04-01T18:55:00Z,202246,444.346346
444.36,444.39,444.02,2648,444.3,2024-04-01T19:00:00Z,229331,444.197302
444.57,444.74,444.35,3284,444.35,2024-04-01T19:05:00Z,334253,444.577267
444.48,444.66,444.345,2430,444.58,2024-04-01T19:10:00Z,217368,444.446036
444.445,444.66,444.32,2789,444.5,2024-04-01T19:15:00Z,313777,444.483525
444.505,444.7,444.365,2791,444.43,2024-04-01T19:20:00Z,239523,444.547922
444.31,444.56,444.19,2644,444.4996,2024-04-01T19:25:00Z,229190,444.329519
444.575,444.67,444.2101,3176,444.32,2024-04-01T19:30:00Z,398910,444.459357
444.105,444.63,444.05,3789,444.59,2024-04-01T19:35:00Z,391045,444.234637
444.58,444.61,444.1087,3286,444.11,2024-04-01T19:40:00Z,300072,444.455579
444.4399,444.685,444.41,3253,444.58,2024-04-01T19:45:00Z,299632,444.537251
445.0357,445.06,444.305,7443,444.44,2024-04-01T19:50:00Z,684084,444.63992
444.99,445.39,444.84,18156,445.02,2024-04-01T19:55:00Z,3489025,445.07245
445.08,445.13,444.83,915,444.99,2024-04-01T20:00:00Z,618159,444.969559
445.03,445.1,444.94,340,445.08,2024-04-01T20:05:00Z,88832,445.042469
445.07,445.22,445.01,684,445.04,2024-04-01T20:10:00Z,575222,445.089451
445.0435,445.06,444.96,223,445.06,2024-04-01T20:15:00Z,26752,445.017208
444.99,445.11,444.98,154,445.04,2024-04-01T20:20:00Z,23792,445.028566
444.96,444.99,444.91,123,444.98,2024-04-01T20:25:00Z,13936,444.959309
444.96,445.0,444.94,68,445.0,2024-04-01T20:30:00Z,3774,444.97436
444.98,445.0,444.9427,50,444.9427,2024-04-01T20:35:00Z,2704,444.979768
445.0,445.03,444.98,80,444.98,2024-04-01T20:40:00Z,10803,444.998185
445.06,445.06,445.01,134,445.04,2024-04-01T20:45:00Z,19516,445.0417
444.99,445.05,444.98,43,445.05,2024-04-01T20:50:00Z,115015,445.006667
445.03,445.05,445.0,99,445.0,2024-04-01T20:55:00Z,12139,445.04568
445.05,445.07,445.0317,44,445.0317,2024-04-01T21:00:00Z,1812,445.055469
445.03,445.06,444.96,65,445.03,2024-04-01T21:05:00Z,4406,445.025309
444.97,445.015,444.96,127,445.0,2024-04-01T21:10:00Z,15566,444.977939
444.97,445.0,444.96,67,444.97,2024-04-01T21:15:00Z,5656,444.978702
444.97,445.0499,444.97,17,444.97,2024-04-01T21:20:00Z,1642,444.976065
444.98,444.98,444.98,21,444.98,2024-04-01T21:25:00Z,240,444.98
444.97,445.04,444.97,16,445.04,2024-04-01T21:30:00Z,1150,445.009934
444.98,444.98,444.98,9,444.98,2024-04-01T21:35:00Z,905,444.98
445.0,445.0,444.97,40,445.0,2024-04-01T21:40:00Z,12460,444.980589
444.97,444.97,444.97,15,444.97,2024-04-01T21:45:00Z,564,444.97
444.95,445.0,444.95,54,445.0,2024-04-01T21:50:00Z,4673,444.957234
444.85,444.98,444.7704,124,444.98,2024-04-01T22:00:00Z,13824,444.882567
444.73,444.92,444.73,50,444.83,2024-04-01T22:05:00Z,5151,444.807519
444.84,444.84,444.81,18,444.81,2024-04-01T22:10:00Z,2018,444.825099
444.7,444.85,444.7,27,444.85,2024-04-01T22:15:00Z,2784,444.786368
444.65,444.71,444.65,48,444.71,2024-04-01T22:20:00Z,1589,444.693665
444.52,444.6526,444.52,81,444.6526,2024-04-01T22:25:00Z,3112,444.591336
444.54,444.54,444.46,44,444.52,2024-04-01T22:30:00Z,3914,444.502568
444.7,444.7,444.58,37,444.58,2024-04-01T22:35:00Z,3824,444.622885
444.61,444.63,444.61,12,444.63,2024-04-01T22:40:00Z,3088,444.617586
444.7,444.7,444.65,24,444.65,2024-04-01T22:45:00Z,932,444.683374
444.55,444.56,444.55,15,444.56,2024-04-01T22:50:00Z,1172,444.552836
444.53,444.55,444.52,33,444.54,2024-04-01T22:55:00Z,1245,444.53608
444.5597,444.5597,444.5597,4,444.5597,2024-04-01T23:15:00Z,112,444.5597
444.64,444.68,444.64,23,444.64,2024-04-01T23:20:00Z,1375,444.656
444.54,444.68,444.48,65,444.68,2024-04-01T23:25:00Z,8273,444.610765
444.59,444.59,444.59,3,444.59,2024-04-01T23:30:00Z,104,444.59
444.2,444.5,444.2,84,444.5,2024-04-01T23:35:00Z,4161,444.414029
444.16,444.25,444.16,104,444.22,2024-04-01T23:40:00Z,26409,444.223089
444.25,444.31,444.13,56,444.14,2024-04-01T23:45:00Z,5827,444.192823
444.27,444.37,444.27,39,444.31,2024-04-01T23:50:00Z,2923,444.316531
444.38,444.4,444.3,76,444.3,2024-04-01T23:55:00Z,5026,444.380842
445.21,445.3,444.4,89,444.62,2024-04-02T08:00:00Z,5069,444.917352
444.86,445.14,444.81,43,445.14,2024-04-02T08:05:00Z,5970,444.971798
444.93,445.0,444.87,24,444.94,2024-04-02T08:10:00Z,2057,444.945653
445.32,445.32,445.32,6,445.32,2024-04-02T08:15:00Z,336,445.32
445.23,445.31,445.2,19,445.3,2024-04-02T08:20:00Z,2439,445.250472
445.22,445.24,445.19,17,445.2,2024-04-02T08:25:00Z,2281,445.205377
445.15,445.24,445.1,20,445.13,2024-04-02T08:30:00Z,2671,445.168261
445.0,445.08,445.0,18,445.08,2024-04-02T08:35:00Z,1665,445.012808
444.75,444.94,444.7,20,444.94,2024-04-02T08:40:00Z,2826,444.725769
444.49,444.59,444.49,18,444.56,2024-04-02T08:45:00Z,2037,444.557196
444.52,444.52,444.42,8,444.47,2024-04-02T08:50:00Z,555,444.464444
444.51,444.51,444.47,6,444.47,2024-04-02T08:55:00Z,936,444.490455
444.58,444.65,444.58,9,444.65,2024-04-02T09:00:00Z,818,444.617436
444.61,444.61,444.6,5,444.6,2024-04-02T09:05:00Z,751,444.605333
444.7,444.7,444.68,3,444.68,2024-04-02T09:15:00Z,1174,444.684668
444.73,444.73,444.73,1,444.73,2024-04-02T09:20:00Z,700,444.73
444.68,444.71,444.68,7,444.7,2024-04-02T09:25:00Z,3003,444.699333
444.59,444.59,444.58,14,444.58,2024-04-02T09:30:00Z,1457,444.582308
444.7,444.76,444.7,7,444.76,2024-04-02T09:40:00Z,698,444.716785
444.5,444.79,444.5,20,444.79,2024-04-02T09:45:00Z,2037,444.572631
444.27,444.62,444.25,39,444.62,2024-04-02T09:50:00Z,6253,444.330664
444.23,444.3,444.23,8,444.3,2024-04-02T09:55:00Z,645,444.256957
444.03,444.03,443.92,57,444.0,2024-04-02T10:00:00Z,9897,443.97978
443.89,443.9,443.79,34,443.87,2024-04-02T10:05:00Z,4250,443.836914
443.95,443.95,443.85,12,443.85,2024-04-02T10:10:00Z,3288,443.930507
444.08,444.08,444.02,10,444.02,2024-04-02T10:15:00Z,1242,444.065515
444.16,444.18,444.12,12,444.12,2024-04-02T10:20:00Z,1673,444.16625
444.0,444.06,444.0,11,444.05,2024-04-02T10:25:00Z,625,444.042895
444.05,444.12,444.05,14,444.12,2024-04-02T10:30:00Z,1573,444.072151
443.45,444.01,443.38,53,444.01,2024-04-02T10:35:00Z,2324,443.549301
443.47,443.47,443.23,84,443.47,2024-04-02T10:40:00Z,13624,443.335092
443.6,443.6,443.48,21,443.49,2024-04-02T10:45:00Z,1128,443.516958
443.55,443.72,443.55,46,443.72,2024-04-02T10:50:00Z,6845,443.601509
443.75,443.78,443.6,23,443.6,2024-04-02T10:55:00Z,1114,443.69
443.72,443.784,443.61,62,443.65,2024-04-02T11:00:00Z,7989,443.710739
443.67,443.71,443.45,62,443.71,2024-04-02T11:05:00Z,6064,443.601914
443.57,443.65,443.511,59,443.6,2024-04-02T11:10:00Z,15527,443.570023
443.52,443.64,443.49,45,443.64,2024-04-02T11:15:00Z,4328,443.531404
443.11,443.51,442.96,236,443.51,2024-04-02T11:20:00Z,17560,443.193347
443.26,443.26,443.03,93,443.17,2024-04-02T11:25:00Z,7969,443.127478
443.17,443.28,443.11,104,443.24,2024-04-02T11:30:00Z,20041,443.212847
443.32,443.33,443.18,109,443.2,2024-04-02T11:35:00Z,8935,443.2635
443.18,443.38,443.16,45,443.38,2024-04-02T11:40:00Z,3986,443.228824
442.95,443.19,442.93,95,443.19,2024-04-02T11:45:00Z,4156,443.00273
442.86,443.01,442.85,79,442.9,2024-04-02T11:50:00Z,10984,442.909638
442.8,442.929,442.73,106,442.85,2024-04-02T11:55:00Z,19979,442.808978
442.83,445.3704,442.76,795,442.84,2024-04-02T12:00:00Z,72462,443.649092
442.94,444.42,442.76,175,444.02,2024-04-02T12:05:00Z,15514,442.98019
442.74,442.96,442.73,132,442.95,2024-04-02T12:10:00Z,14632,442.772883
442.66,442.74,442.64,170,442.74,2024-04-02T12:15:00Z,20196,442.684152
442.68,442.79,442.64,120,442.75,2024-04-02T12:20:00Z,9674,442.710332
443.0,443.01,442.75,234,442.79,2024-04-02T12:25:00Z,23796,442.913927
442.69,443.08,442.69,210,443.04,2024-04-02T12:30:00Z,17494,443.000164
442.26,442.79,442.23,280,442.7086,2024-04-02T12:35:00Z,21151,442.485714
441.6,442.23,441.46,733,442.23,2024-04-02T12:40:00Z,91774,441.840784
441.38,441.68,441.22,530,441.64,2024-04-02T12:45:00Z,86404,441.422568
441.4,441.51,441.17,507,441.36,2024-04-02T12:50:00Z,52839,441.380759
441.3,441.4,441.09,314,441.39,2024-04-02T12:55:00Z,22277,441.231181
440.78,441.3,440.77,940,441.27,2024-04-02T13:00:00Z,145036,440.999326
440.61,440.85,440.55,483,440.769,2024-04-02T13:05:00Z,77450,440.731142
440.199,440.63,440.03,776,440.63,2024-04-02T13:10:00Z,103168,440.264323
439.89,440.25,439.829,946,440.21,2024-04-02T13:15:00Z,95793,440.059923
439.96,440.1,439.82,645,439.87,2024-04-02T13:20:00Z,75455,440.002122
440.08,440.1,439.67,1170,439.92,2024-04-02T13:25:00Z,177005,439.896795
439.63,440.19,439.45,19435,440.09,2024-04-02T13:30:00Z,1849097,439.881483
439.17,440.15,439.09,13458,439.61,2024-04-02T13:35:00Z,1049153,439.653949
438.95,439.14,438.55,16097,439.14,2024-04-02T13:40:00Z,1370492,438.78159
438.9,439.205,438.78,11942,438.96,2024-04-02T13:45:00Z,931009,439.004378
439.0,439.19,438.79,8503,438.88,2024-04-02T13:50:00Z,901898,439.027266
439.33,439.33,438.76,6426,438.995,2024-04-02T13:55:00Z,1072858,439.017069
439.745,439.79,438.34,15280,439.32,2024-04-02T14:00:00Z,1559298,439.132582
438.98,439.75,438.87,8509,439.74,2024-04-02T14:05:00Z,757759,439.221066
438.39,439.06,438.2,9071,438.98,2024-04-02T14:10:00Z,681913,438.52955
438.26,438.5801,438.03,7320,438.42,2024-04-02T14:15:00Z,719872,438.29695
439.04,439.17,438.2,8285,438.22,2024-04-02T14:20:00Z,711029,438.740575
438.91,439.27,438.72,8842,439.02,2024-04-02T14:25:00Z,962393,439.011874
438.81,439.17,438.67,7833,438.915,2024-04-02T14:30:00Z,576826,438.866094
438.93,439.195,438.8,6554,438.8,2024-04-02T14:35:00Z,496674,439.039596
439.055,439.22,438.72,5114,438.94,2024-04-02T14:40:00Z,402093,438.935463
438.55,439.12,438.46,6662,439.05,2024-04-02T14:45:00Z,579330,438.738257
438.5517,438.7,438.46,6269,438.56,2024-04-02T14:50:00Z,486447,438.564126
438.3851,438.57,438.18,8312,438.55,2024-04-02T14:55:00Z,760711,438.399543
438.41,438.64,438.3,4873,438.39,2024-04-02T15:00:00Z,335199,438.490186
438.835,438.89,438.37,5714,438.4,2024-04-02T15:05:00Z,770255,438.637399
439.37,439.37,438.8288,7276,438.835,2024-04-02T15:10:00Z,466185,439.159085
439.64,439.66,439.23,6088,439.38,2024-04-02T15:15:00Z,797548,439.419382
439.6,439.72,439.51,5346,439.65,2024-04-02T15:20:00Z,289821,439.606614
439.6199,439.69,439.5,5543,439.61,2024-04-02T15:25:00Z,260047,439.577992
439.54,439.74,439.48,4077,439.61,2024-04-02T15:30:00Z,419690,439.5744
439.535,440.02,439.5,5035,439.52,2024-04-02T15:35:00Z,490039,439.746838
439.31,439.59,439.29,4554,439.54,2024-04-02T15:40:00Z,442177,439.491504
439.1817,439.45,439.18,2972,439.31,2024-04-02T15:45:00Z,257364,439.300264
438.79,439.2,438.75,5406,439.17,2024-04-02T15:50:00Z,537755,438.957861
438.78,439.09,438.69,5105,438.78,2024-04-02T15:55:00Z,483038,438.895062
439.085,439.14,438.75,3258,438.77,2024-04-02T16:00:00Z,256365,438.899569
438.96,439.09,438.77,3439,439.08,2024-04-02T16:05:00Z,265150,438.903221
438.8975,439.04,438.8,2782,438.96,2024-04-02T16:10:00Z,240389,438.913027
438.84,439.0588,438.754,2676,438.89,2024-04-02T16:15:00Z,246760,438.8524
439.0,439.14,438.74,2837,438.84,2024-04-02T16:20:00Z,217564,438.944729
439.2799,439.29,438.92,2995,438.99,2024-04-02T16:25:00Z,227992,439.172446
439.42,439.43,439.21,2859,439.27,2024-04-02T16:30:00Z,252816,439.319895
439.48,439.59,439.39,2792,439.41,2024-04-02T16:35:00Z,209587,439.49954
439.48,439.699,439.44,3163,439.49,2024-04-02T16:40:00Z,260118,439.558969
439.9008,440.0,439.4499,3930,439.485,2024-04-02T16:45:00Z,336776,439.722719
439.89,439.93,439.71,3420,439.9,2024-04-02T16:50:00Z,288626,439.82797
440.13,440.15,439.845,3551,439.89,2024-04-02T16:55:00Z,386113,440.009532
440.22,440.31,440.03,4315,440.15,2024-04-02T17:00:00Z,408220,440.185683
440.15,440.37,440.11,3980,440.22,2024-04-02T17:05:00Z,375148,440.238507
439.87,440.1873,439.83,3802,440.1578,2024-04-02T17:10:00Z,437505,440.014863
439.76,440.07,439.75,3703,439.87,2024-04-02T17:15:00Z,353397,439.887283
439.835,439.98,439.74,2824,439.75,2024-04-02T17:20:00Z,250059,439.858233
439.8899,439.93,439.725,2563,439.85,2024-04-02T17:25:00Z,260994,439.829635
439.77,439.97,439.74,3241,439.89,2024-04-02T17:30:00Z,265979,439.863099
439.87,439.95,439.635,2481,439.77,2024-04-02T17:35:00Z,211783,439.807044
439.84,439.93,439.66,3449,439.89,2024-04-02T17:40:00Z,303713,439.818942
440.1373,440.16,439.8,2669,439.82,2024-04-02T17:45:00Z,233523,439.99001
439.9399,440.2,439.83,2902,440.14,2024-04-02T17:50:00Z,267735,440.003213
439.8151,440.02,439.77,2823,439.93,2024-04-02T17:55:00Z,261477,439.894312
439.91,439.98,439.77,2284,439.82,2024-04-02T18:00:00Z,251037,439.885158
440.11,440.14,439.7998,2610,439.92,2024-04-02T18:05:00Z,248370,440.004008
439.99,440.145,439.88,2204,440.1,2024-04-02T18:10:00Z,192490,440.017445
440.12,440.15,439.975,2160,439.98,2024-04-02T18:15:00Z,195819,440.045753
439.995,440.28,439.97,2687,440.12,2024-04-02T18:20:00Z,249645,440.151283
439.94,440.1199,439.92,2060,439.99,2024-04-02T18:25:00Z,203224,440.016684
440.025,440.12,439.91,1932,439.95,2024-04-02T18:30:00Z,158450,440.027787
439.8,440.04,439.725,2523,440.03,2024-04-02T18:35:00Z,214513,439.848093
440.0483,440.19,439.8,2132,439.8,2024-04-02T18:40:00Z,187095,440.048683
439.72,440.06,439.59,3295,440.045,2024-04-02T18:45:00Z,318946,439.745006
439.91,440.0,439.715,2172,439.715,2024-04-02T18:50:00Z,185092,439.90469
439.84,440.04,439.79,1934,439.9155,2024-04-02T18:55:00Z,155975,439.906042
440.235,440.27,439.79,3175,439.83,2024-04-02T19:00:00Z,381376,440.059998
440.3901,440.6888,440.1899,6043,440.23,2024-04-02T19:05:00Z,818259,440.474363
440.01,440.53,439.99,3465,440.4,2024-04-02T19:10:00Z,318761,440.260763
439.83,440.13,439.815,3214,440.01,2024-04-02T19:15:00Z,525278,439.967346
440.395,440.42,439.81,3067,439.8387,2024-04-02T19:20:00Z,295182,440.144331
440.51,440.6,440.34,3641,440.4,2024-04-02T19:25:00Z,563957,440.506886
440.8,440.859,440.4,4505,440.54,2024-04-02T19:30:00Z,443946,440.683571
441.05,441.06,440.77,4251,440.8,2024-04-02T19:35:00Z,451898,440.928515
440.96,441.17,440.88,4031,441.05,2024-04-02T19:40:00Z,402489,441.034139
441.4,441.4,440.84,5713,440.95,2024-04-02T19:45:00Z,794031,441.135892
441.25,441.43,441.055,11252,441.41,2024-04-02T19:50:00Z,1234081,441.23489
441.07,441.29,440.93,21179,441.25,2024-04-02T19:55:00Z,3543953,441.138133
441.29,441.33,441.01,1072,441.07,2024-04-02T20:00:00Z,1317190,441.124202
441.3,441.33,441.26,249,441.3,2024-04-02T20:05:00Z,451366,441.290609
441.33,441.4,441.31,420,441.31,2024-04-02T20:10:00Z,315952,441.352844
441.37,441.4,441.29,196,441.33,2024-04-02T20:15:00Z,22548,441.359368
441.371,441.39,441.34,122,441.37,2024-04-02T20:20:00Z,15196,441.359109
441.39,441.39,441.35,186,441.38,2024-04-02T20:25:00Z,19839,441.366538
