c,h,l,n,o,t,v,vw
264.11,265.12,264.0,114,264.38,2024-04-01T08:00:00Z,5443,264.815574
261.8,263.01,261.03,215,263.01,2024-04-01T08:05:00Z,6245,262.227732
262.02,262.02,261.8,26,261.8,2024-04-01T08:10:00Z,1060,261.900628
262.3,262.4,262.0,69,262.0,2024-04-01T08:15:00Z,2405,262.285852
261.61,262.55,261.56,115,262.55,2024-04-01T08:20:00Z,2897,261.906519
262.43,262.43,261.82,56,261.89,2024-04-01T08:25:00Z,1560,262.060213
262.43,262.43,262.34,43,262.34,2024-04-01T08:35:00Z,2418,262.393064
262.51,262.51,262.51,19,262.51,2024-04-01T08:45:00Z,448,262.51
262.5,262.5,262.5,8,262.5,2024-04-01T08:50:00Z,334,262.5
262.99,262.99,262.3,46,262.3,2024-04-01T09:10:00Z,1581,262.70911
262.3,262.37,262.3,54,262.37,2024-04-01T09:20:00Z,2810,262.347222
262.3,262.3,262.3,8,262.3,2024-04-01T09:25:00Z,445,262.3
262.55,262.55,262.5,20,262.5,2024-04-01T09:30:00Z,974,262.539899
262.25,262.3,262.25,53,262.3,2024-04-01T09:40:00Z,9835,262.298863
262.1,262.15,262.1,31,262.15,2024-04-01T09:45:00Z,840,262.127248
262.68,262.68,261.98,81,261.98,2024-04-01T09:55:00Z,10889,262.487456
262.8,262.8,262.5,21,262.5,2024-04-01T10:00:00Z,1057,262.591182
262.8,263.0,262.8,28,263.0,2024-04-01T10:20:00Z,4811,262.994559
262.75,262.75,262.75,5,262.75,2024-04-01T10:35:00Z,152,262.75
263.15,263.15,263.15,10,263.15,2024-04-01T10:45:00Z,522,263.15
262.73,263.02,262.73,61,263.02,2024-04-01T10:55:00Z,2394,262.965729
263.5,263.62,263.0,113,263.0,2024-04-01T11:00:00Z,4614,263.421012
262.66,263.3,262.5,217,263.23,2024-04-01T11:05:00Z,11616,262.608421
263.33,263.55,263.33,31,263.33,2024-04-01T11:10:00Z,1695,263.471181
263.25,263.25,263.25,3,263.25,2024-04-01T11:15:00Z,406,263.25
262.05,263.05,261.85,154,263.05,2024-04-01T11:20:00Z,8360,262.089324
262.0,262.0,262.0,11,262.0,2024-04-01T11:25:00Z,305,262.0
262.11,262.11,262.11,13,262.11,2024-04-01T11:30:00Z,432,262.11
261.7,262.0,261.7,38,262.0,2024-04-01T11:35:00Z,1612,261.91358
261.8,261.8,261.5,88,261.62,2024-04-01T11:40:00Z,3304,261.633499
261.8,261.8,261.53,35,261.53,2024-04-01T11:45:00Z,1167,261.69359
261.63,261.75,261.5,35,261.66,2024-04-01T11:55:00Z,2669,261.62799
262.99,269.44,260.9,756,263.4839,2024-04-01T12:00:00Z,24618,263.181871
260.84,269.44,260.55,510,264.0,2024-04-01T12:05:00Z,17371,261.9621
261.4,261.69,260.5503,232,260.99,2024-04-01T12:10:00Z,15846,261.290839
262.24,262.24,261.33,144,261.4,2024-04-01T12:15:00Z,10968,261.701905
261.9,261.9,261.9,14,261.9,2024-04-01T12:20:00Z,402,261.9
262.15,262.15,261.2102,79,261.7,2024-04-01T12:25:00Z,5257,261.784426
261.7,262.2997,261.5,232,262.1,2024-04-01T12:30:00Z,9460,261.965529
261.66,261.794,261.66,26,261.794,2024-04-01T12:35:00Z,836,261.690734
262.45,262.45,261.8,137,261.8,2024-04-01T12:40:00Z,6153,262.096129
262.6,262.6,262.0,188,262.47,2024-04-01T12:45:00Z,10084,262.388417
262.2997,262.66,262.2,198,262.5,2024-04-01T12:50:00Z,9452,262.433506
262.75,262.8245,262.2,85,262.2,2024-04-01T12:55:00Z,5924,262.42692
262.3,262.8302,262.3,59,262.4,2024-04-01T13:00:00Z,2263,262.43255
262.3,262.3,262.3,47,262.3,2024-04-01T13:05:00Z,2089,262.3
262.29,262.43,262.0,131,262.43,2024-04-01T13:10:00Z,4104,262.136701
261.9776,261.98,261.0,173,261.4,2024-04-01T13:15:00Z,6705,261.235308
261.0371,261.87,261.0371,64,261.8,2024-04-01T13:20:00Z,1617,261.513181
261.68,262.3,260.9,221,261.5,2024-04-01T13:25:00Z,6934,261.70436
258.325,265.12,257.6,6774,261.87,2024-04-01T13:30:00Z,397448,261.388424
260.58,261.78,258.31,4006,258.33,2024-04-01T13:35:00Z,230288,259.972655
262.806,264.95,260.41,3883,260.58,2024-04-01T13:40:00Z,276868,263.259579
267.09,267.2367,263.24,3753,263.4298,2024-04-01T13:45:00Z,248881,265.572322
266.785,267.7,265.5,3217,267.105,2024-04-01T13:50:00Z,214296,266.660047
268.584,268.81,266.63,3089,266.9,2024-04-01T13:55:00Z,201895,268.072416
266.022,268.63,265.58,3586,268.44,2024-04-01T14:00:00Z,208427,267.181355
267.79,268.11,266.02,2526,266.13,2024-04-01T14:05:00Z,145858,267.377302
266.8801,268.8,266.68,2291,267.7394,2024-04-01T14:10:00Z,134515,267.811798
263.6,267.315,263.6,2206,267.06,2024-04-01T14:15:00Z,126330,265.519982
265.3575,265.44,262.6,3021,263.6,2024-04-01T14:20:00Z,200298,263.488919
263.73,265.48,263.24,2034,265.48,2024-04-01T14:25:00Z,107986,264.172828
263.015,264.84,262.59,2773,263.7151,2024-04-01T14:30:00Z,186580,263.795518
261.0,263.58,260.5,2129,263.2,2024-04-01T14:35:00Z,129677,262.061615
260.055,261.61,259.45,2770,260.7901,2024-04-01T14:40:00Z,173014,260.471492
260.2847,261.0,259.18,2350,260.02,2024-04-01T14:45:00Z,136819,260.008461
259.4501,260.42,258.3475,2350,260.36,2024-04-01T14:50:00Z,137151,259.321692
260.67,261.2688,259.01,2085,259.74,2024-04-01T14:55:00Z,114982,260.018672
259.0477,261.26,258.61,1716,260.695,2024-04-01T15:00:00Z,86510,259.571335
258.645,259.7,258.21,2524,259.184,2024-04-01T15:05:00Z,143443,258.852318
258.1185,258.9706,256.81,3171,258.57,2024-04-01T15:10:00Z,156677,257.929446
256.5176,258.1999,255.3,3630,257.825,2024-04-01T15:15:00Z,185160,256.416941
257.862,258.56,256.1096,2666,256.585,2024-04-01T15:20:00Z,123561,257.27417
258.975,259.48,257.51,2461,257.8275,2024-04-01T15:25:00Z,132985,258.534892
257.62,259.05,257.44,1293,258.92,2024-04-01T15:30:00Z,56207,258.107425
257.01,258.6,257.01,1529,257.61,2024-04-01T15:35:00Z,71146,257.792983
257.57,257.86,257.0,891,257.0,2024-04-01T15:40:00Z,27916,257.475318
258.423,258.6999,257.2,1075,257.6,2024-04-01T15:45:00Z,48796,257.923749
256.8,258.425,256.8,1410,258.425,2024-04-01T15:50:00Z,61250,257.409952
255.44,257.1384,255.4,2459,256.975,2024-04-01T15:55:00Z,128008,255.979906
255.674,256.24,254.6841,3122,255.46,2024-04-01T16:00:00Z,131693,255.505441
255.4094,255.475,254.02,2644,255.475,2024-04-01T16:05:00Z,134788,254.772871
255.775,256.1899,255.38,1292,255.38,2024-04-01T16:10:00Z,84987,255.856197
255.44,256.22,255.1572,1015,255.72,2024-04-01T16:15:00Z,48176,255.638747
256.54,256.7,255.69,1092,255.72,2024-04-01T16:20:00Z,54307,256.305446
256.2301,256.99,256.1501,1014,256.55,2024-04-01T16:25:00Z,52522,256.596853
255.3517,256.55,255.22,960,256.33,2024-04-01T16:30:00Z,37177,255.960958
253.68,256.11,253.6,2965,255.38,2024-04-01T16:35:00Z,168527,254.473187
254.45,254.45,252.42,2661,253.735,2024-04-01T16:40:00Z,157398,253.35536
254.835,255.3527,254.21,1097,254.42,2024-04-01T16:45:00Z,58960,254.842984
254.8361,255.2699,254.39,839,254.9099,2024-04-01T16:50:00Z,43561,254.907003
254.2,254.85,253.95,984,254.77,2024-04-01T16:55:00Z,54681,254.296434
253.025,254.4099,252.7006,1551,254.16,2024-04-01T17:00:00Z,88601,253.309422
252.53,253.08,252.1501,1363,253.025,2024-04-01T17:05:00Z,73607,252.623869
252.48,252.59,251.65,2025,252.54,2024-04-01T17:10:00Z,89133,252.009335
251.6366,252.4799,251.63,1110,252.4,2024-04-01T17:15:00Z,57634,252.055746
250.37,251.6,249.64,4428,251.6,2024-04-01T17:20:00Z,223993,250.273844
251.525,251.58,250.0,1536,250.1801,2024-04-01T17:25:00Z,78424,250.646328
249.9501,251.77,249.95,1678,251.53,2024-04-01T17:30:00Z,76974,250.844302
249.67,250.58,249.2238,1964,250.07,2024-04-01T17:35:00Z,97575,249.679198
250.5215,251.0,249.56,1454,249.66,2024-04-01T17:40:00Z,64515,250.397504
250.22,250.955,250.0601,1180,250.51,2024-04-01T17:45:00Z,64254,250.592549
249.7383,250.5,249.4,1994,250.235,2024-04-01T17:50:00Z,87297,250.072288
251.68,251.87,249.695,1743,249.78,2024-04-01T17:55:00Z,122021,250.982773
251.1,252.0799,250.8561,2305,251.77,2024-04-01T18:00:00Z,114142,251.57321
250.26,250.9599,250.01,883,250.92,2024-04-01T18:05:00Z,47408,250.315738
250.1299,250.23,249.43,1533,250.12,2024-04-01T18:10:00Z,90756,249.822491
250.45,250.55,249.86,1340,250.02,2024-04-01T18:15:00Z,76914,250.325748
250.98,251.7,250.29,1728,250.5199,2024-04-01T18:20:00Z,96693,251.186409
250.695,251.18,250.41,1115,251.025,2024-04-01T18:25:00Z,55906,250.764357
251.2095,251.66,250.54,1400,250.67,2024-04-01T18:30:00Z,79211,251.271242
251.31,251.52,250.9581,1627,251.04,2024-04-01T18:35:00Z,70882,251.265281
251.75,251.9,250.77,1472,251.28,2024-04-01T18:40:00Z,92635,251.303341
251.85,252.2,251.4669,1235,251.7269,2024-04-01T18:45:00Z,71476,251.876568
251.68,252.0159,251.35,1302,251.875,2024-04-01T18:50:00Z,92038,251.743406
250.81,251.74,250.81,1257,251.6,2024-04-01T18:55:00Z,70999,251.301242
250.71,250.95,250.03,1199,250.9372,2024-04-01T19:00:00Z,59315,250.46971
252.09,252.2,250.78,1310,250.78,2024-04-01T19:05:00Z,82644,251.468087
252.4665,252.64,251.75,1354,251.97,2024-04-01T19:10:00Z,71623,252.116743
253.2286,253.6,252.502,1651,252.5254,2024-04-01T19:15:00Z,93908,253.013548
253.775,253.91,253.07,1375,253.07,2024-04-01T19:20:00Z,84964,253.641452
253.57,253.89,253.11,1110,253.77,2024-04-01T19:25:00Z,66512,253.410594
252.51,253.525,252.3718,1478,253.48,2024-04-01T19:30:00Z,75609,253.000728
252.66,252.84,251.91,1747,252.41,2024-04-01T19:35:00Z,93160,252.399517
253.0,253.2695,252.3297,1819,252.59,2024-04-01T19:40:00Z,92520,252.915997
253.29,253.458,252.7701,1623,253.06,2024-04-01T19:45:00Z,76322,253.168166
252.5161,253.3352,251.81,2823,253.29,2024-04-01T19:50:00Z,136190,252.438101
252.1,253.12,252.06,4393,252.58,2024-04-01T19:55:00Z,269951,252.338668
251.88,252.11,251.01,177,252.11,2024-04-01T20:00:00Z,403424,252.089648
251.68,251.9,251.4195,130,251.5256,2024-04-01T20:05:00Z,3317,251.580112
251.7,251.7,251.01,118,251.5,2024-04-01T20:10:00Z,5316,251.392681
252.11,252.11,252.11,38,252.11,2024-04-01T20:15:00Z,881,252.11
251.63,251.86,251.5,30,251.86,2024-04-01T20:20:00Z,917,251.655
251.89,251.89,251.89,9,251.89,2024-04-01T20:25:00Z,325,251.89
251.75,251.75,251.5658,6,251.5658,2024-04-01T20:30:00Z,1004,251.71316
251.93,251.93,251.6535,19,251.6535,2024-04-01T20:35:00Z,446,251.738057
252.11,252.11,251.9,37,251.94,2024-04-01T20:40:00Z,1637,251.969313
252.02,252.35,251.9,79,252.19,2024-04-01T20:45:00Z,3241,252.134444
251.91,252.13,251.91,30,252.13,2024-04-01T20:55:00Z,1958,251.926296
251.9,251.9,251.9,10,251.9,2024-04-01T21:00:00Z,1223,251.9
252.17,252.17,252.17,7,252.17,2024-04-01T21:10:00Z,214,252.17
252.22,252.22,252.0,14,252.0,2024-04-01T21:15:00Z,697,252.038869
252.19,252.19,252.0,21,252.0,2024-04-01T21:20:00Z,3091,252.144132
252.2,252.5,252.2,22,252.5,2024-04-01T21:25:00Z,712,252.351707
252.491,252.491,252.28,39,252.28,2024-04-01T21:30:00Z,1076,252.39311
252.1,252.44,252.05,55,252.44,2024-04-01T21:35:00Z,2464,252.13665
252.0,252.1,252.0,33,252.1,2024-04-01T21:40:00Z,568,252.05
251.9,251.9,251.9,9,251.9,2024-04-01T21:45:00Z,182,251.9
252.28,252.28,251.98,38,252.1,2024-04-01T21:50:00Z,883,252.115
252.0,252.0,252.0,12,252.0,2024-04-01T21:55:00Z,5355,252.0
252.2275,252.2275,252.2275,4,252.2275,2024-04-01T22:00:00Z,103,252.2275
251.7013,251.7013,251.7013,11,251.7013,2024-04-01T22:15:00Z,470,251.7013
251.51,251.6076,251.5,15,251.5,2024-04-01T22:20:00Z,1070,251.536899
251.92,251.92,251.5,48,251.52,2024-04-01T22:25:00Z,2515,251.56145
251.51,251.51,251.5,20,251.5,2024-04-01T22:30:00Z,968,251.503333
252.12,252.12,251.31,37,251.9,2024-04-01T22:35:00Z,2583,251.631287
251.75,251.75,251.75,6,251.75,2024-04-01T22:40:00Z,276,251.75
251.93,251.93,251.93,10,251.93,2024-04-01T22:45:00Z,271,251.93
251.5177,251.93,251.5177,26,251.93,2024-04-01T22:50:00Z,1343,251.648974
251.79,251.93,251.79,15,251.93,2024-04-01T22:55:00Z,630,251.86
252.25,252.25,251.8,27,251.8,2024-04-01T23:05:00Z,1045,251.944547
252.22,252.22,252.15,17,252.15,2024-04-01T23:10:00Z,748,252.2
252.37,252.37,252.37,5,252.37,2024-04-01T23:15:00Z,180,252.37
252.23,252.23,252.11,15,252.11,2024-04-01T23:20:00Z,408,252.17
252.0,252.0,252.0,19,252.0,2024-04-01T23:25:00Z,524,252.0
252.1,252.22,252.1,8,252.22,2024-04-01T23:30:00Z,424,252.159774
252.22,252.22,252.22,4,252.22,2024-04-01T23:35:00Z,306,252.22
252.11,252.11,252.11,4,252.11,2024-04-01T23:40:00Z,432,252.11
252.0,252.21,252.0,23,252.21,2024-04-01T23:45:00Z,666,252.09292
252.4,252.4,252.23,32,252.23,2024-04-01T23:50:00Z,3318,252.345769
252.89,252.89,252.51,28,252.51,2024-04-01T23:55:00Z,1505,252.765169
245.68,246.99,244.53,368,244.68,2024-04-02T08:00:00Z,12901,245.302732
244.65,245.66,244.6,262,245.4,2024-04-02T08:05:00Z,8634,245.049684
244.11,244.68,244.11,101,244.68,2024-04-02T08:10:00Z,2272,244.383333
244.0,244.27,244.0,148,244.12,2024-04-02T08:15:00Z,5069,244.066779
244.13,244.37,244.13,86,244.34,2024-04-02T08:20:00Z,2978,244.32003
245.5,245.5,244.88,50,244.88,2024-04-02T08:25:00Z,2880,245.000805
245.78,245.78,245.4,96,245.5,2024-04-02T08:30:00Z,3923,245.610645
245.67,246.0,245.5,99,245.5,2024-04-02T08:35:00Z,3415,245.805692
245.25,245.25,245.25,22,245.25,2024-04-02T08:40:00Z,632,245.25
245.25,245.4,245.21,49,245.21,2024-04-02T08:45:00Z,2926,245.281541
245.15,245.15,244.5,184,245.05,2024-04-02T08:50:00Z,4347,244.985951
244.7,245.0,244.7,77,245.0,2024-04-02T08:55:00Z,3014,244.890611
244.7,244.87,244.05,161,244.86,2024-04-02T09:00:00Z,10248,244.435415
244.03,244.5,243.73,221,244.23,2024-04-02T09:05:00Z,7795,244.098213
244.57,244.79,244.02,72,244.02,2024-04-02T09:10:00Z,3822,244.401428
244.93,244.93,244.8,25,244.8,2024-04-02T09:15:00Z,742,244.858036
244.5,244.6,244.5,42,244.6,2024-04-02T09:20:00Z,1802,244.572755
244.5,244.58,244.5,25,244.52,2024-04-02T09:30:00Z,1511,244.52598
244.45,244.89,244.45,77,244.55,2024-04-02T09:35:00Z,3786,244.586998
244.9,244.9,244.52,63,244.52,2024-04-02T09:40:00Z,2536,244.816
244.9,244.9,244.61,51,244.72,2024-04-02T09:45:00Z,2945,244.651268
244.9,244.9,244.9,22,244.9,2024-04-02T09:50:00Z,626,244.9
245.41,245.41,245.41,36,245.41,2024-04-02T09:55:00Z,2109,245.41
244.95,244.95,244.61,43,244.61,2024-04-02T10:00:00Z,1538,244.771782
244.45,244.51,244.45,55,244.51,2024-04-02T10:05:00Z,2371,244.467241
244.95,245.0,244.92,17,245.0,2024-04-02T10:10:00Z,872,244.950588
244.62,244.62,244.6,33,244.6,2024-04-02T10:15:00Z,1685,244.601961
245.18,245.18,244.75,51,244.79,2024-04-02T10:20:00Z,3026,244.914672
244.8,244.8,244.8,16,244.8,2024-04-02T10:30:00Z,712,244.8
244.2,244.45,244.2,52,244.45,2024-04-02T10:35:00Z,2466,244.290263
244.05,244.2,243.98,211,244.2,2024-04-02T10:40:00Z,4601,244.089011
243.62,244.04,243.43,204,244.04,2024-04-02T10:45:00Z,5080,243.834869
243.88,243.88,243.88,20,243.88,2024-04-02T10:50:00Z,662,243.88
244.5,244.5,243.65,60,243.65,2024-04-02T10:55:00Z,1774,244.088
244.35,245.02,244.35,427,244.6,2024-04-02T11:00:00Z,12870,244.806974
243.75,244.3,243.75,188,244.3,2024-04-02T11:05:00Z,6119,244.005849
243.6,243.75,243.6,140,243.61,2024-04-02T11:10:00Z,5112,243.634874
243.5,243.85,243.5,204,243.69,2024-04-02T11:15:00Z,6455,243.685408
242.3,243.5,242.3,489,243.5,2024-04-02T11:20:00Z,16222,242.677556
241.76,242.68,241.76,347,242.6,2024-04-02T11:25:00Z,10199,242.139083
242.3,242.36,240.9,401,241.52,2024-04-02T11:30:00Z,12844,241.318232
242.0,242.0,242.0,156,242.0,2024-04-02T11:35:00Z,3707,242.0
241.79,241.79,241.25,204,241.55,2024-04-02T11:40:00Z,5723,241.415121
241.28,241.61,241.28,144,241.61,2024-04-02T11:45:00Z,3557,241.398182
241.7,241.7,241.4,64,241.43,2024-04-02T11:50:00Z,1729,241.546731
241.5,241.5,241.0,230,241.34,2024-04-02T11:55:00Z,6618,241.220242
246.02,247.51,240.9001,1634,244.02,2024-04-02T12:00:00Z,68882,243.601153
242.31,244.35,241.4097,259,244.0,2024-04-02T12:05:00Z,8588,242.266
242.0,242.8414,242.0,117,242.8414,2024-04-02T12:10:00Z,4557,242.607589
242.8,242.8,242.3,105,242.3,2024-04-02T12:15:00Z,2395,242.455064
242.1965,242.6789,242.02,107,242.5,2024-04-02T12:20:00Z,3327,242.297634
243.01,243.01,242.25,122,242.25,2024-04-02T12:25:00Z,3630,242.567624
242.5,243.3,242.5,171,243.0,2024-04-02T12:30:00Z,6059,242.75589
242.158,242.7727,242.158,127,242.51,2024-04-02T12:35:00Z,2659,242.427294
241.702,242.2,241.52,273,242.2,2024-04-02T12:40:00Z,9462,242.009914
241.0,241.7,241.0,342,241.7,2024-04-02T12:45:00Z,7900,241.197011
240.0,241.0,239.46,1125,241.0,2024-04-02T12:50:00Z,38858,240.1047
239.8,240.01,239.62,422,240.01,2024-04-02T12:55:00Z,14129,239.909104
238.58,240.1,238.58,680,239.83,2024-04-02T13:00:00Z,17621,239.252552
238.4035,238.88,238.15,561,238.5,2024-04-02T13:05:00Z,29656,238.457685
239.14,239.2,238.15,527,238.31,2024-04-02T13:10:00Z,23004,238.612837
238.61,239.74,238.5,620,239.168,2024-04-02T13:15:00Z,15450,239.039674
238.9,239.7,238.8476,459,238.8476,2024-04-02T13:20:00Z,14322,239.008429
239.0,239.474,238.0,689,238.75,2024-04-02T13:25:00Z,21119,238.474302
237.0801,240.83,236.25,10078,238.99,2024-04-02T13:30:00Z,667514,238.182812
238.65,240.34,235.99,5778,237.0,2024-04-02T13:35:00Z,347646,238.132717
238.1156,239.1099,236.51,4400,238.5706,2024-04-02T13:40:00Z,286721,237.85814
240.0,240.655,237.2701,4826,238.34,2024-04-02T13:45:00Z,351946,238.912151
239.275,241.1,237.3,3919,239.834,2024-04-02T13:50:00Z,261928,239.221401
239.84,240.4624,238.68,3336,239.44,2024-04-02T13:55:00Z,207020,239.719022
241.94,242.4899,239.2,3157,240.04,2024-04-02T14:00:00Z,169884,241.132162
241.9501,243.22,241.06,2735,241.94,2024-04-02T14:05:00Z,159243,242.191289
241.24,242.6871,240.38,2963,241.9509,2024-04-02T14:10:00Z,189893,241.183766
242.215,242.68,241.1495,2448,241.4,2024-04-02T14:15:00Z,159718,242.056489
244.75,245.3043,242.2,2926,242.39,2024-04-02T14:20:00Z,172017,243.691019
246.84,246.91,244.52,3219,244.7939,2024-04-02T14:25:00Z,194695,245.876512
247.26,248.125,246.4,4041,246.71,2024-04-02T14:30:00Z,229278,247.347207
246.3878,247.67,246.28,2486,247.15,2024-04-02T14:35:00Z,130621,247.06922
247.4884,247.97,246.1601,2125,246.295,2024-04-02T14:40:00Z,134491,247.07579
245.115,247.56,244.55,3384,247.36,2024-04-02T14:45:00Z,210234,245.909086
246.4309,246.48,244.68,2172,245.12,2024-04-02T14:50:00Z,121194,245.438817
245.11,246.98,244.7201,2270,246.22,2024-04-02T14:55:00Z,120488,245.616252
244.35,245.24,244.24,1804,245.06,2024-04-02T15:00:00Z,95882,244.706428
245.475,245.73,243.7998,1956,244.405,2024-04-02T15:05:00Z,102480,244.768826
244.635,245.51,244.1191,1547,245.51,2024-04-02T15:10:00Z,80482,244.695098
244.7,245.01,244.25,1309,244.7699,2024-04-02T15:15:00Z,77596,244.613046
245.29,245.7,244.69,1362,244.69,2024-04-02T15:20:00Z,65924,245.145971
244.625,245.38,244.16,1575,245.27,2024-04-02T15:25:00Z,83868,244.789934
243.86,245.06,243.7,1272,244.67,2024-04-02T15:30:00Z,76209,244.507888
242.995,244.49,242.957,1422,243.6307,2024-04-02T15:35:00Z,72011,243.785926
243.5117,243.97,242.915,1100,243.1,2024-04-02T15:40:00Z,53905,243.478387
243.16,243.9599,242.85,965,243.59,2024-04-02T15:45:00Z,45888,243.335515
243.16,243.62,242.684,967,243.16,2024-04-02T15:50:00Z,64445,243.079938
242.41,243.64,242.24,1200,243.19,2024-04-02T15:55:00Z,67446,242.897684
242.54,242.96,242.16,944,242.44,2024-04-02T16:00:00Z,48885,242.559018
243.65,243.81,242.5875,1210,242.595,2024-04-02T16:05:00Z,80755,243.146572
243.78,243.9,243.279,694,243.79,2024-04-02T16:10:00Z,35097,243.543767
243.304,243.78,243.0,841,243.78,2024-04-02T16:15:00Z,50794,243.329933
243.538,243.72,242.52,893,243.4261,2024-04-02T16:20:00Z,65749,243.12343
244.188,244.2517,243.21,1023,243.6,2024-04-02T16:25:00Z,59760,243.901987
245.0,245.1675,243.92,692,244.29,2024-04-02T16:30:00Z,41652,244.586726
245.0,245.43,244.66,812,244.8,2024-04-02T16:35:00Z,49618,245.021839
244.59,245.38,244.47,968,244.9982,2024-04-02T16:40:00Z,67326,244.962276
245.765,245.7895,244.6255,922,244.6255,2024-04-02T16:45:00Z,66241,245.275263
245.815,245.97,245.25,855,245.776,2024-04-02T16:50:00Z,56532,245.660028
245.54,245.8,245.21,829,245.6,2024-04-02T16:55:00Z,40593,245.485154
245.79,246.0,245.54,758,245.54,2024-04-02T17:00:00Z,41070,245.800109
246.53,246.8736,245.7,915,245.8831,2024-04-02T17:05:00Z,50110,246.184226
245.815,246.5,245.62,631,246.5,2024-04-02T17:10:00Z,40030,245.941806
244.71,246.01,244.71,974,245.81,2024-04-02T17:15:00Z,56172,245.345465
244.24,244.9202,244.0,849,244.67,2024-04-02T17:20:00Z,43494,244.441764
243.98,244.4836,243.68,816,244.3,2024-04-02T17:25:00Z,47624,244.051207
244.24,244.6346,243.86,814,243.9,2024-04-02T17:30:00Z,39831,244.285742
244.13,244.5277,243.7301,623,244.2571,2024-04-02T17:35:00Z,22747,244.146021
244.46,244.46,243.95,660,244.125,2024-04-02T17:40:00Z,29847,244.232849
244.26,244.5,243.92,651,244.28,2024-04-02T17:45:00Z,30467,244.276854
243.2,244.3899,242.03,2517,244.3899,2024-04-02T17:50:00Z,103130,243.05464
243.7573,243.8,242.85,670,243.22,2024-04-02T17:55:00Z,26463,243.346309
243.1001,244.0,242.95,1100,243.7202,2024-04-02T18:00:00Z,49600,243.508862
243.75,243.84,243.05,535,243.2907,2024-04-02T18:05:00Z,20692,243.387273
243.712,243.9303,243.3337,464,243.73,2024-04-02T18:10:00Z,20268,243.697261
244.4617,244.62,243.79,636,243.86,2024-04-02T18:15:00Z,41439,244.28683
244.8644,245.3214,244.545,738,244.61,2024-04-02T18:20:00Z,41798,244.918856
244.6613,244.99,244.28,612,244.7715,2024-04-02T18:25:00Z,33321,244.608144
244.775,245.0,244.51,575,244.71,2024-04-02T18:30:00Z,23403,244.758489
244.625,244.9068,244.4673,597,244.78,2024-04-02T18:35:00Z,28792,244.67448
244.67,244.9499,244.44,694,244.7,2024-04-02T18:40:00Z,33292,244.700631
244.84,245.0,244.3301,875,244.6665,2024-04-02T18:45:00Z,61843,244.734674
244.745,245.61,244.4,1099,244.76,2024-04-02T18:50:00Z,66402,245.040949
244.28,244.85,244.18,788,244.85,2024-04-02T18:55:00Z,37911,244.374009
245.3,245.42,244.01,780,244.15,2024-04-02T19:00:00Z,36462,244.827811
245.32,245.74,244.83,1249,245.233,2024-04-02T19:05:00Z,67776,245.388681
245.62,245.9,245.31,764,245.42,2024-04-02T19:10:00Z,34911,245.635528
245.175,245.73,245.0301,875,245.595,2024-04-02T19:15:00Z,40588,245.389806
245.71,245.91,244.985,696,245.115,2024-04-02T19:20:00Z,39693,245.526556
246.085,246.19,245.585,951,245.825,2024-04-02T19:25:00Z,49722,245.827654
246.645,246.7099,246.03,1339,246.1,2024-04-02T19:30:00Z,54563,246.296856
247.52,247.62,246.3501,1906,246.62,2024-04-02T19:35:00Z,107187,247.170382
247.65,247.89,247.47,1617,247.52,2024-04-02T19:40:00Z,81396,247.688408
246.94,247.8,246.62,2324,247.6899,2024-04-02T19:45:00Z,113166,247.212384
245.53,246.9,245.53,2455,246.9,2024-04-02T19:50:00Z,122790,246.142055
245.69,246.08,245.3,4038,245.54,2024-04-02T19:55:00Z,204440,245.766913
245.44,245.86,245.44,92,245.84,2024-04-02T20:00:00Z,598741,245.839748
245.69,245.69,245.12,22,245.12,2024-04-02T20:05:00Z,872,245.584444
245.8,246.02,245.75,49,245.75,2024-04-02T20:10:00Z,2801,245.923941
245.8,245.8,245.8,3,245.8,2024-04-02T20:15:00Z,111,245.8
245.84,245.84,245.84,4,245.84,2024-04-02T20:20:00Z,1136,245.84
245.19,245.78,245.19,22,245.78,2024-04-02T20:30:00Z,1131,245.278948
245.78,245.78,245.78,6,245.78,2024-04-02T20:35:00Z,187,245.78
245.5,245.7009,245.5,14,245.7009,2024-04-02T20:40:00Z,800,245.54018
244.97,245.2,244.97,69,245.13,2024-04-02T20:45:00Z,3165,245.08509
245.688,245.693,244.8,14,244.8,2024-04-02T20:50:00Z,27564,245.171651
245.5861,245.6592,245.5861,4,245.6592,2024-04-02T20:55:00Z,306,245.61534
244.65,245.7208,244.65,32,245.7208,2024-04-02T21:00:00Z,1237,245.102691
244.72,245.2016,244.72,18,245.2016,2024-04-02T21:10:00Z,452,244.961998
245.0,245.0,244.93,14,244.93,2024-04-02T21:15:00Z,438,244.967593
244.4,244.57,244.4,26,244.57,2024-04-02T21:25:00Z,2777,244.499065
244.51,244.51,244.42,8,244.42,2024-04-02T21:30:00Z,350,244.465
244.65,244.68,244.0,81,244.68,2024-04-02T21:35:00Z,5544,244.184571
245.0,245.0,245.0,5,245.0,2024-04-02T21:40:00Z,309,245.0
245.09,245.251,245.09,4,245.251,2024-04-02T21:45:00Z,364,245.136
244.81,244.81,244.81,4,244.81,2024-04-02T21:50:00Z,205,244.81
244.01,244.01,244.01,22,244.01,2024-04-02T21:55:00Z,626,244.01
244.025,244.025,244.025,2,244.025,2024-04-02T22:00:00Z,102,244.025
244.0,244.05,244.0,37,244.05,2024-04-02T22:15:00Z,1587,244.024541
