c,h,l,n,o,t,v,vw
503.62,503.99,503.42,12299,503.64,2024-04-23T14:20:00Z,784446,503.741379
504.33,504.4,503.475,8673,503.61,2024-04-23T14:25:00Z,815017,504.100557
505.02,505.13,504.33,13719,504.33,2024-04-23T14:30:00Z,1452979,504.916403
504.53,505.02,504.37,10056,504.99,2024-04-23T14:35:00Z,973549,504.657991
504.65,504.87,504.48,6740,504.5398,2024-04-23T14:40:00Z,921430,504.67239
504.53,504.64,504.26,8580,504.64,2024-04-23T14:45:00Z,899490,504.415763
504.79,504.825,504.36,5973,504.53,2024-04-23T14:50:00Z,596040,504.620305
505.21,505.33,504.7,8682,504.78,2024-04-23T14:55:00Z,938464,505.097689
504.24,505.34,504.105,10637,505.22,2024-04-23T15:00:00Z,1136388,504.524293
504.12,504.42,504.05,5787,504.23,2024-04-23T15:05:00Z,551908,504.21654
504.8,504.85,504.12,5163,504.12,2024-04-23T15:10:00Z,546870,504.598833
504.8675,504.94,504.7,4740,504.82,2024-04-23T15:15:00Z,438670,504.813787
505.12,505.14,504.77,5204,504.87,2024-04-23T15:20:00Z,462902,504.971911
504.83,505.17,504.82,5112,505.11,2024-04-23T15:25:00Z,513764,504.999162
504.6399,505.02,504.44,7412,504.83,2024-04-23T15:30:00Z,708249,504.680889
504.8414,504.97,504.45,6017,504.64,2024-04-23T15:35:00Z,588278,504.687645
504.63,504.91,504.455,5376,504.85,2024-04-23T15:40:00Z,496138,504.660944
504.48,504.69,504.3,5825,504.62,2024-04-23T15:45:00Z,635117,504.490852
504.58,504.71,504.26,4220,504.48,2024-04-23T15:50:00Z,677462,504.480916
504.33,504.7,504.26,4049,504.59,2024-04-23T15:55:00Z,392641,504.481037
504.73,504.73,504.23,5228,504.33,2024-04-23T16:00:00Z,506205,504.463874
504.95,504.99,504.57,4492,504.71,2024-04-23T16:05:00Z,496563,504.801935
505.08,505.095,504.73,3731,504.93,2024-04-23T16:10:00Z,346873,504.916962
505.105,505.395,504.93,5717,505.08,2024-04-23T16:15:00Z,594822,505.158006
505.2,505.23,505.06,3890,505.1,2024-04-23T16:20:00Z,488599,505.126806
505.31,505.43,504.99,4454,505.2,2024-04-23T16:25:00Z,435709,505.164101
505.45,505.52,505.21,5291,505.31,2024-04-23T16:30:00Z,802843,505.382693
505.49,505.545,505.18,4124,505.44,2024-04-23T16:35:00Z,378430,505.370101
505.46,505.6,505.34,4272,505.485,2024-04-23T16:40:00Z,429023,505.468342
505.47,505.56,505.35,3568,505.46,2024-04-23T16:45:00Z,851382,505.461216
505.221,505.505,505.22,3958,505.47,2024-04-23T16:50:00Z,337810,505.394292
505.19,505.33,504.93,4818,505.225,2024-04-23T16:55:00Z,665780,505.129108
505.275,505.29,504.87,4786,505.19,2024-04-23T17:00:00Z,443106,505.040936
505.2703,505.55,505.199,3923,505.27,2024-04-23T17:05:00Z,387477,505.390667
504.81,505.3399,504.64,5286,505.28,2024-04-23T17:10:00Z,487125,504.965009
504.98,505.0513,504.57,4714,504.82,2024-04-23T17:15:00Z,430601,504.797072
505.07,505.31,504.98,2866,504.98,2024-04-23T17:20:00Z,189680,505.1616
505.365,505.4,504.96,3399,505.08,2024-04-23T17:25:00Z,274468,505.198227
505.33,505.415,505.14,3587,505.38,2024-04-23T17:30:00Z,235643,505.303011
505.47,505.49,505.18,4241,505.335,2024-04-23T17:35:00Z,475264,505.36525
505.73,505.92,505.41,4917,505.49,2024-04-23T17:40:00Z,484299,505.657928
505.8401,505.95,505.52,3933,505.74,2024-04-23T17:45:00Z,387008,505.757001
505.9,506.04,505.715,4375,505.84,2024-04-23T17:50:00Z,673589,505.878541
505.98,506.065,505.87,3804,505.9,2024-04-23T17:55:00Z,415478,505.945586
505.88,506.04,505.82,4100,505.975,2024-04-23T18:00:00Z,387560,505.92679
505.83,506.038,505.75,4492,505.885,2024-04-23T18:05:00Z,416751,505.911423
505.75,506.03,505.485,5536,505.83,2024-04-23T18:10:00Z,705302,505.814382
505.77,505.91,505.66,3581,505.77,2024-04-23T18:15:00Z,343211,505.776376
505.925,506.09,505.76,4271,505.76,2024-04-23T18:20:00Z,400767,505.927089
505.92,506.025,505.801,4045,505.94,2024-04-23T18:25:00Z,354292,505.919282
505.82,505.97,505.6,4877,505.93,2024-04-23T18:30:00Z,440839,505.761562
505.835,505.975,505.75,3175,505.815,2024-04-23T18:35:00Z,281418,505.848361
505.975,506.07,505.785,3286,505.85,2024-04-23T18:40:00Z,277072,505.906573
505.74,505.97,505.65,4146,505.97,2024-04-23T18:45:00Z,384014,505.791113
505.36,505.75,505.25,6443,505.75,2024-04-23T18:50:00Z,661596,505.454869
505.73,505.77,505.38,3809,505.38,2024-04-23T18:55:00Z,333323,505.538718
505.21,505.7889,504.96,7283,505.725,2024-04-23T19:00:00Z,751945,505.308254
505.245,505.4,505.0299,4761,505.21,2024-04-23T19:05:00Z,422947,505.214056
505.3901,505.69,505.155,4621,505.23,2024-04-23T19:10:00Z,428101,505.423588
505.36,505.45,505.205,3982,505.395,2024-04-23T19:15:00Z,628421,505.332638
505.39,505.49,505.23,4668,505.36,2024-04-23T19:20:00Z,415821,505.316335
505.36,505.495,505.246,4429,505.37,2024-04-23T19:25:00Z,638502,505.372733
505.51,505.535,505.2,6750,505.36,2024-04-23T19:30:00Z,656848,505.348487
505.565,505.69,505.42,6329,505.5,2024-04-23T19:35:00Z,636374,505.573147
505.65,505.7,505.43,7160,505.56,2024-04-23T19:40:00Z,1033704,505.580089
505.689,505.689,505.35,9477,505.65,2024-04-23T19:45:00Z,1103149,505.510762
505.49,505.67,505.38,12511,505.66,2024-04-23T19:50:00Z,1652362,505.511653
505.64,505.75,504.98,26900,505.48,2024-04-23T19:55:00Z,5096386,505.28992
505.7,505.9,505.19,2828,505.63,2024-04-23T20:00:00Z,3466336,505.595303
505.71,505.8,505.5,1102,505.77,2024-04-23T20:05:00Z,753015,505.633951
505.85,505.85,505.63,698,505.72,2024-04-23T20:10:00Z,4835428,505.703858
505.81,505.97,505.75,680,505.82,2024-04-23T20:15:00Z,171582,505.854601
506.03,506.06,505.65,370,505.65,2024-04-23T20:20:00Z,76229,505.910353
506.02,506.08,505.96,214,506.04,2024-04-23T20:25:00Z,33913,506.022108
505.99,506.05,505.96,297,506.0,2024-04-23T20:30:00Z,70389,506.030992
506.01,506.1,505.96,298,505.99,2024-04-23T20:35:00Z,64942,506.019144
506.03,506.07,505.96,141,506.05,2024-04-23T20:40:00Z,17844,506.029519
506.04,506.09,505.95,147,506.0,2024-04-23T20:45:00Z,19279,506.008107
506.11,506.16,506.0399,199,506.04,2024-04-23T20:50:00Z,44995,506.087977
506.02,506.13,505.99,128,506.06,2024-04-23T20:55:00Z,14977,506.071868
505.98,506.07,505.96,122,506.07,2024-04-23T21:00:00Z,18426,506.034997
506.04,506.08,505.95,170,505.96,2024-04-23T21:05:00Z,20385,506.025155
506.04,506.08,505.99,124,506.04,2024-04-23T21:10:00Z,18442,506.041757
506.06,506.07,506.01,118,506.06,2024-04-23T21:15:00Z,10349,506.046273
506.09,506.09,506.06,88,506.06,2024-04-23T21:20:00Z,2940,506.069387
506.19,506.2,506.07,187,506.07,2024-04-23T21:25:00Z,12927,506.160413
506.33,507.0,506.19,172,506.19,2024-04-23T21:30:00Z,33018,506.343952
506.45,506.45,506.33,152,506.33,2024-04-23T21:35:00Z,8342,506.402448
506.45,506.51,506.39,153,506.4,2024-04-23T21:40:00Z,8233,506.461109
506.63,506.63,506.4,167,506.45,2024-04-23T21:45:00Z,19506,506.539315
506.66,506.66,506.5112,115,506.61,2024-04-23T21:50:00Z,6261,506.597526
506.55,506.6,506.4504,99,506.51,2024-04-23T21:55:00Z,7860,506.527539
506.24,506.55,506.16,253,506.55,2024-04-23T22:00:00Z,29034,506.309449
505.98,506.29,505.65,207,506.29,2024-04-23T22:05:00Z,86928,505.769496
506.03,506.11,505.97,154,505.99,2024-04-23T22:10:00Z,17218,506.021093
506.279,506.279,506.07,142,506.07,2024-04-23T22:15:00Z,3711,506.14332
506.05,506.2,506.02,68,506.2,2024-04-23T22:20:00Z,3746,506.142852
506.1,506.1,506.0305,79,506.0813,2024-04-23T22:25:00Z,5298,506.056494
506.04,506.07,505.98,62,506.07,2024-04-23T22:30:00Z,6623,506.01393
506.01,506.04,506.01,26,506.04,2024-04-23T22:35:00Z,595,506.027463
506.05,506.05,506.0,45,506.0,2024-04-23T22:40:00Z,1201,506.021534
506.09,506.09,506.01,22,506.01,2024-04-23T22:45:00Z,1037,506.05
506.1013,506.1013,506.09,21,506.09,2024-04-23T22:50:00Z,627,506.09356
506.23,506.23,506.15,35,506.15,2024-04-23T22:55:00Z,488,506.194612
506.1406,506.21,506.1406,28,506.19,2024-04-23T23:00:00Z,1768,506.189603
506.18,506.23,506.13,44,506.19,2024-04-23T23:05:00Z,2807,506.192014
506.27,506.27,506.19,42,506.19,2024-04-23T23:10:00Z,2587,506.254838
506.37,506.37,506.24,89,506.26,2024-04-23T23:15:00Z,13202,506.338539
506.31,506.34,506.3,33,506.34,2024-04-23T23:20:00Z,4074,506.310493
506.39,506.39,506.33,62,506.33,2024-04-23T23:25:00Z,2358,506.354942
506.3,506.3,506.28,47,506.28,2024-04-23T23:30:00Z,3287,506.282828
506.42,506.43,506.27,52,506.27,2024-04-23T23:35:00Z,2551,506.417088
506.61,506.64,506.41,123,506.42,2024-04-23T23:40:00Z,4649,506.506271
506.6,506.6,506.52,98,506.58,2024-04-23T23:45:00Z,2506,506.57128
506.66,506.72,506.61,162,506.61,2024-04-23T23:50:00Z,31510,506.701474
506.43,506.65,506.43,191,506.65,2024-04-23T23:55:00Z,24141,506.540381
506.69,506.75,506.67,64,506.74,2024-04-24T08:00:00Z,2611,506.699994
506.86,506.97,506.65,57,506.66,2024-04-24T08:05:00Z,11262,506.826569
506.87,506.89,506.69,47,506.84,2024-04-24T08:10:00Z,5212,506.795149
506.68,506.8,506.68,14,506.8,2024-04-24T08:15:00Z,1914,506.713373
506.71,506.76,506.67,19,506.67,2024-04-24T08:20:00Z,938,506.708571
506.58,506.72,506.58,52,506.65,2024-04-24T08:25:00Z,4507,506.654762
506.51,506.6,506.36,47,506.6,2024-04-24T08:30:00Z,3542,506.489514
506.58,506.58,506.55,10,506.55,2024-04-24T08:35:00Z,460,506.56
506.75,506.75,506.58,7,506.58,2024-04-24T08:40:00Z,749,506.725714
506.62,506.76,506.62,16,506.72,2024-04-24T08:45:00Z,1869,506.68
506.34,506.68,506.34,38,506.62,2024-04-24T08:50:00Z,4337,506.53275
506.31,506.36,506.3,23,506.3,2024-04-24T08:55:00Z,2670,506.321254
506.25,506.31,506.25,14,506.31,2024-04-24T09:00:00Z,1283,506.281579
506.33,506.35,506.33,3,506.35,2024-04-24T09:05:00Z,600,506.343333
506.24,506.4,506.24,17,506.4,2024-04-24T09:10:00Z,2959,506.270688
506.33,506.33,506.21,4,506.21,2024-04-24T09:15:00Z,406,506.25644
506.1,506.3,506.1,43,506.3,2024-04-24T09:20:00Z,3539,506.166364
506.1,506.13,506.05,23,506.09,2024-04-24T09:25:00Z,2957,506.082394
506.24,506.24,506.23,9,506.23,2024-04-24T09:30:00Z,1265,506.231342
506.11,506.11,506.01,32,506.08,2024-04-24T09:35:00Z,2325,506.030256
505.95,506.11,505.95,35,506.11,2024-04-24T09:40:00Z,6669,505.974169
505.85,506.0,505.85,53,505.95,2024-04-24T09:45:00Z,13612,505.901881
505.6,505.81,505.6,54,505.81,2024-04-24T09:50:00Z,3245,505.6676
505.86,505.86,505.72,47,505.75,2024-04-24T09:55:00Z,2618,505.813539
506.02,506.02,505.89,19,505.89,2024-04-24T10:00:00Z,1358,505.922222
505.98,506.05,505.9,33,506.05,2024-04-24T10:05:00Z,4225,505.919178
506.21,506.24,506.01,35,506.01,2024-04-24T10:10:00Z,3462,506.138351
506.22,506.22,506.15,5,506.21,2024-04-24T10:15:00Z,702,506.188571
506.32,506.33,506.24,29,506.24,2024-04-24T10:25:00Z,10790,506.313318
506.3,506.34,506.3,30,506.33,2024-04-24T10:30:00Z,1300,506.321301
506.15,506.25,506.15,24,506.25,2024-04-24T10:35:00Z,1529,506.229316
506.03,506.09,505.83,43,506.09,2024-04-24T10:40:00Z,3430,505.972068
506.14,506.15,506.03,11,506.03,2024-04-24T10:45:00Z,822,506.13
505.99,506.09,505.99,8,506.09,2024-04-24T10:50:00Z,620,506.03
505.96,506.13,505.96,36,506.13,2024-04-24T10:55:00Z,7232,506.009055
506.03,506.26,505.9,154,505.99,2024-04-24T11:00:00Z,33911,505.932429
506.14,506.16,506.05,148,506.1,2024-04-24T11:05:00Z,30690,506.151759
506.27,506.27,506.04,141,506.16,2024-04-24T11:10:00Z,38690,506.153133
506.17,506.4,506.05,140,506.28,2024-04-24T11:15:00Z,30473,506.226982
506.43,506.43,506.01,156,506.17,2024-04-24T11:20:00Z,17732,506.09961
506.54,506.58,506.405,162,506.43,2024-04-24T11:25:00Z,21345,506.483172
506.68,506.69,506.45,230,506.5,2024-04-24T11:30:00Z,56883,506.467114
506.69,506.76,506.6,62,506.67,2024-04-24T11:35:00Z,6884,506.673072
506.66,506.74,506.56,77,506.7,2024-04-24T11:40:00Z,6103,506.646513
506.5,506.79,506.49,103,506.72,2024-04-24T11:45:00Z,9000,506.576981
506.71,506.71,506.49,53,506.49,2024-04-24T11:50:00Z,6958,506.564776
506.83,506.89,506.68,127,506.68,2024-04-24T11:55:00Z,17302,506.816312
506.65,507.6,505.8997,881,506.02,2024-04-24T12:00:00Z,68363,506.526397
506.88,507.59,506.6796,285,507.23,2024-04-24T12:05:00Z,14203,507.171805
506.71,506.94,506.63,219,506.94,2024-04-24T12:10:00Z,28300,506.738704
506.84,506.89,506.72,138,506.72,2024-04-24T12:15:00Z,10662,506.833057
506.92,507.1,506.83,312,506.86,2024-04-24T12:20:00Z,41487,507.002481
506.94,507.01,506.92,137,506.95,2024-04-24T12:25:00Z,11490,506.951186
507.18,507.32,506.9,318,506.95,2024-04-24T12:30:00Z,45641,507.181298
506.88,507.2,506.61,313,507.2,2024-04-24T12:35:00Z,49406,506.873264
506.52,506.89,506.51,229,506.84,2024-04-24T12:40:00Z,20897,506.726127
506.12,506.59,506.05,570,506.51,2024-04-24T12:45:00Z,101329,506.301117
506.21,506.39,506.1,237,506.1,2024-04-24T12:50:00Z,29664,506.254036
506.0301,506.14,505.9,377,506.14,2024-04-24T12:55:00Z,47650,506.010306
505.95,506.08,505.79,349,506.03,2024-04-24T13:00:00Z,46675,505.913737
505.9,506.0,505.9,256,506.0,2024-04-24T13:05:00Z,34961,505.97467
505.89,505.96,505.83,214,505.9,2024-04-24T13:10:00Z,22910,505.915832
505.78,505.96,505.77,200,505.88,2024-04-24T13:15:00Z,19175,505.836515
506.18,506.27,505.81,273,505.81,2024-04-24T13:20:00Z,19262,506.104032
506.56,506.62,506.21,561,506.21,2024-04-24T13:25:00Z,101249,506.45141
506.34,506.83,505.93,18917,506.56,2024-04-24T13:30:00Z,1960873,506.422924
506.95,507.025,506.31,10774,506.33,2024-04-24T13:35:00Z,1139403,506.696018
506.96,507.3,506.73,9081,506.95,2024-04-24T13:40:00Z,913216,506.99957
507.01,507.07,506.685,8711,506.98,2024-04-24T13:45:00Z,748941,506.917008
506.93,507.37,506.7,8063,507.0,2024-04-24T13:50:00Z,707402,507.081256
506.2499,506.99,506.01,8138,506.92,2024-04-24T13:55:00Z,1543520,506.343
506.35,506.47,506.18,7064,506.24,2024-04-24T14:00:00Z,650068,506.321277
506.97,507.0906,506.31,7220,506.33,2024-04-24T14:05:00Z,558920,506.784305
506.14,507.1334,506.1,12776,507.0,2024-04-24T14:10:00Z,809856,506.687642
506.0799,506.34,505.93,13565,506.15,2024-04-24T14:15:00Z,646511,506.137028
506.45,506.52,505.93,10510,506.08,2024-04-24T14:20:00Z,552053,506.23639
506.22,506.71,506.135,5496,506.46,2024-04-24T14:25:00Z,673889,506.394794
506.055,506.43,505.88,5267,506.24,2024-04-24T14:30:00Z,436194,506.213151
505.68,506.14,505.65,6898,506.07,2024-04-24T14:35:00Z,728218,505.894533
505.43,505.8,505.22,7915,505.69,2024-04-24T14:40:00Z,785956,505.473179
505.51,505.58,505.07,5441,505.43,2024-04-24T14:45:00Z,496451,505.353471
505.2463,505.52,505.095,4241,505.515,2024-04-24T14:50:00Z,374513,505.288969
505.24,505.31,504.98,4158,505.24,2024-04-24T14:55:00Z,328534,505.153751
504.69,505.39,504.6,7742,505.22,2024-04-24T15:00:00Z,869929,504.927545
504.47,504.8799,504.26,6410,504.68,2024-04-24T15:05:00Z,627851,504.564578
504.4409,504.71,504.3925,4560,504.47,2024-04-24T15:10:00Z,410037,504.531349
504.345,504.56,504.2,6230,504.46,2024-04-24T15:15:00Z,747278,504.368534
504.08,504.44,504.045,6297,504.33,2024-04-24T15:20:00Z,599860,504.263104
504.62,504.71,504.06,6880,504.08,2024-04-24T15:25:00Z,706503,504.493971
505.05,505.075,504.52,8806,504.63,2024-04-24T15:30:00Z,531453,504.810896
504.98,505.12,504.76,7814,505.06,2024-04-24T15:35:00Z,317470,504.92075
503.875,505.04,503.87,6464,505.0,2024-04-24T15:40:00Z,530105,504.464648
504.04,504.21,503.6,8263,503.87,2024-04-24T15:45:00Z,862082,503.850211
504.0,504.0697,503.77,3609,504.0203,2024-04-24T15:50:00Z,301998,503.891673
503.75,504.04,503.62,4200,503.99,2024-04-24T15:55:00Z,387856,503.827605
504.255,504.41,503.715,6163,503.74,2024-04-24T16:00:00Z,652294,504.029778
503.71,504.255,503.62,4120,504.255,2024-04-24T16:05:00Z,386762,503.903994
503.6299,503.8,503.44,4519,503.73,2024-04-24T16:10:00Z,489558,503.63988
503.83,503.98,503.63,3735,503.65,2024-04-24T16:15:00Z,398114,503.799994
503.7501,504.02,503.62,3693,503.82,2024-04-24T16:20:00Z,340001,503.824001
504.085,504.17,503.71,4083,503.765,2024-04-24T16:25:00Z,389228,503.952902
503.325,504.09,503.22,6610,504.09,2024-04-24T16:30:00Z,819162,503.498633
503.6,503.67,503.27,5043,503.325,2024-04-24T16:35:00Z,723278,503.460206
503.41,503.6188,503.28,3895,503.6,2024-04-24T16:40:00Z,386759,503.435217
503.375,503.495,503.13,3405,503.4,2024-04-24T16:45:00Z,317784,503.295178
503.91,503.98,503.25,3787,503.36,2024-04-24T16:50:00Z,356958,503.659799
504.325,504.4,503.74,5406,503.91,2024-04-24T16:55:00Z,582634,504.104927
504.23,504.47,504.06,4413,504.32,2024-04-24T17:00:00Z,444264,504.251134
504.3394,504.57,504.21,4117,504.29,2024-04-24T17:05:00Z,372681,504.383972
504.5099,504.69,504.335,3581,504.37,2024-04-24T17:10:00Z,323210,504.543633
504.81,504.91,504.405,3551,504.5,2024-04-24T17:15:00Z,344259,504.666508
505.025,505.03,504.62,3970,504.82,2024-04-24T17:20:00Z,373670,504.865766
505.21,505.26,505.01,4145,505.02,2024-04-24T17:25:00Z,404128,505.125836
505.5464,505.655,505.195,5864,505.21,2024-04-24T17:30:00Z,471763,505.502988
505.81,506.11,505.435,6502,505.54,2024-04-24T17:35:00Z,1111770,505.766058
506.07,506.145,505.82,4855,505.82,2024-04-24T17:40:00Z,726283,506.002248
506.1949,506.52,506.06,7060,506.08,2024-04-24T17:45:00Z,759312,506.322907
506.335,506.465,506.09,4438,506.2,2024-04-24T17:50:00Z,439548,506.302323
506.43,506.545,506.27,4455,506.35,2024-04-24T17:55:00Z,491492,506.388579
506.0499,506.51,506.01,5548,506.44,2024-04-24T18:00:00Z,571635,506.171256
505.84,506.045,505.35,6118,506.045,2024-04-24T18:05:00Z,677925,505.681206
505.11,505.99,505.1,3921,505.84,2024-04-24T18:10:00Z,369254,505.581819
505.18,505.38,504.85,5454,505.12,2024-04-24T18:15:00Z,549991,505.142902
505.38,505.48,505.04,3391,505.18,2024-04-24T18:20:00Z,293491,505.294074
505.0417,505.49,504.9202,3434,505.36,2024-04-24T18:25:00Z,285766,505.240058
504.75,505.145,504.47,5106,505.05,2024-04-24T18:30:00Z,446844,504.814589
505.0,505.18,504.692,3402,504.74,2024-04-24T18:35:00Z,288937,504.874995
505.21,505.26,504.855,4165,504.998,2024-04-24T18:40:00Z,333572,505.043651
504.9,505.25,504.8213,3511,505.2,2024-04-24T18:45:00Z,466772,505.051772
504.66,504.91,504.48,3615,504.885,2024-04-24T18:50:00Z,317226,504.687279
504.43,504.85,504.4,3299,504.6699,2024-04-24T18:55:00Z,271678,504.639104
504.295,504.615,504.28,4261,504.44,2024-04-24T19:00:00Z,407126,504.442014
504.93,505.0,504.23,4661,504.3,2024-04-24T19:05:00Z,470918,504.580951
505.24,505.34,504.84,5117,504.92,2024-04-24T19:10:00Z,794095,505.101425
505.2099,505.34,505.004,3807,505.22,2024-04-24T19:15:00Z,365539,505.185864
505.8901,505.945,505.15,4962,505.21,2024-04-24T19:20:00Z,483533,505.569985
505.85,506.185,505.72,6053,505.88,2024-04-24T19:25:00Z,634180,505.984539
505.79,505.9,505.6,4763,505.85,2024-04-24T19:30:00Z,467750,505.756286
505.62,505.83,505.5647,4332,505.77,2024-04-24T19:35:00Z,395658,505.659024
505.72,505.91,505.6,4032,505.63,2024-04-24T19:40:00Z,358453,505.772289
505.7699,506.01,505.55,7187,505.72,2024-04-24T19:45:00Z,1159004,505.787838
505.845,505.96,505.62,9178,505.73,2024-04-24T19:50:00Z,1527001,505.824142
505.47,506.19,505.45,18558,505.85,2024-04-24T19:55:00Z,2478323,505.872625
505.52,505.78,505.17,1451,505.46,2024-04-24T20:00:00Z,2182666,505.430895
503.89,505.6104,503.21,2925,505.55,2024-04-24T20:05:00Z,3342861,504.471065
503.55,503.91,503.46,1913,503.87,2024-04-24T20:10:00Z,379857,503.664513
503.27,503.61,503.26,630,503.45,2024-04-24T20:15:00Z,139700,503.435937
502.79,503.25,502.57,1011,503.24,2024-04-24T20:20:00Z,228195,502.829428
503.1,503.7,502.23,1200,502.78,2024-04-24T20:25:00Z,241969,502.945793
502.85,503.15,502.7601,449,503.11,2024-04-24T20:30:00Z,92257,502.963022
502.8,502.95,502.75,281,502.82,2024-04-24T20:35:00Z,51694,502.833112
502.7316,502.97,502.58,301,502.8,2024-04-24T20:40:00Z,43531,502.798856
502.85,503.0,502.73,302,502.73,2024-04-24T20:45:00Z,47050,502.909739
503.09,503.09,502.9,198,502.98,2024-04-24T20:50:00Z,39655,502.9749
502.85,503.13,502.7,175,503.09,2024-04-24T20:55:00Z,28957,502.870198
502.8,502.85,502.67,138,502.83,2024-04-24T21:00:00Z,8178,502.734799
502.5,502.9,502.5,288,502.71,2024-04-24T21:05:00Z,21876,502.649445
502.0,502.5,502.0,622,502.5,2024-04-24T21:10:00Z,74965,502.163744
502.2,502.4,502.0,216,502.0,2024-04-24T21:15:00Z,25104,502.239286
502.1603,502.3,502.0,165,502.18,2024-04-24T21:20:00Z,10210,502.19429
501.97,502.2,501.97,227,502.17,2024-04-24T21:25:00Z,14184,502.106983
501.7857,502.0,501.78,196,501.97,2024-04-24T21:30:00Z,19211,501.868918
501.7,501.79,501.67,121,501.67,2024-04-24T21:35:00Z,8394,501.747746
501.8,501.86,501.63,95,501.63,2024-04-24T21:40:00Z,4970,501.818283
501.75,501.91,501.75,356,501.85,2024-04-24T21:45:00Z,32086,501.813029
501.86,501.86,501.64,154,501.64,2024-04-24T21:50:00Z,12295,501.764483
501.9,501.9,501.76,139,501.8,2024-04-24T21:55:00Z,15334,501.838175
502.15,502.33,501.9,226,501.9,2024-04-24T22:00:00Z,43840,502.142899
502.4,502.43,502.22,143,502.22,2024-04-24T22:05:00Z,17457,502.352326
502.33,502.44,502.23,109,502.42,2024-04-24T22:10:00Z,17592,502.339409
502.15,502.3,502.1,57,502.2,2024-04-24T22:15:00Z,7992,502.16025
502.4,502.4,502.25,81,502.25,2024-04-24T22:20:00Z,10616,502.373778
502.61,502.61,502.42,125,502.43,2024-04-24T22:25:00Z,21109,502.527583
502.4309,502.67,502.4,148,502.65,2024-04-24T22:30:00Z,27736,502.474706
502.25,502.4,502.17,88,502.4,2024-04-24T22:35:00Z,6908,502.339577
502.489,502.49,502.23,53,502.26,2024-04-24T22:40:00Z,2180,502.335869
502.47,502.47,502.4,102,502.44,2024-04-24T22:45:00Z,21110,502.430592
502.37,502.48,502.37,87,502.48,2024-04-24T22:50:00Z,11802,502.453532
502.34,502.37,502.3299,57,502.34,2024-04-24T22:55:00Z,8486,502.358403
502.5,502.5,502.41,32,502.41,2024-04-24T23:00:00Z,2409,502.460987
502.51,502.51,502.41,97,502.46,2024-04-24T23:05:00Z,31255,502.46842
502.68,502.69,502.54,59,502.54,2024-04-24T23:10:00Z,8881,502.629931
502.55,502.66,502.53,26,502.66,2024-04-24T23:15:00Z,1680,502.561348
502.54,502.58,502.54,35,502.58,2024-04-24T23:20:00Z,3139,502.562069
502.61,502.61,502.52,42,502.54,2024-04-24T23:25:00Z,5361,502.575919
502.49,502.69,502.49,68,502.66,2024-04-24T23:30:00Z,5058,502.644728
502.55,502.61,502.55,21,502.61,2024-04-24T23:35:00Z,762,502.594643
502.55,502.58,502.55,16,502.58,2024-04-24T23:40:00Z,472,502.563209
502.41,502.53,502.41,58,502.52,2024-04-24T23:45:00Z,2610,502.490659
502.17,502.37,502.12,167,502.37,2024-04-24T23:50:00Z,21495,502.178328
502.45,502.45,502.13,74,502.13,2024-04-24T23:55:00Z,3473,502.28473
502.85,502.88,502.38,152,502.45,2024-04-25T08:00:00Z,16428,502.584694
502.88,502.88,502.8,51,502.85,2024-04-25T08:05:00Z,12856,502.849283
503.15,503.15,502.82,60,502.88,2024-04-25T08:10:00Z,10440,503.071338
503.09,503.2,503.09,18,503.14,2024-04-25T08:15:00Z,1831,503.137086
503.01,503.11,503.01,12,503.11,2024-04-25T08:20:00Z,1256,503.070624
502.92,503.01,502.92,9,503.01,2024-04-25T08:25:00Z,734,502.981202
503.06,503.06,502.92,18,502.95,2024-04-25T08:30:00Z,1585,502.958572
503.29,503.3,503.15,20,503.15,2024-04-25T08:35:00Z,2415,503.25
503.22,503.34,503.22,29,503.28,2024-04-25T08:40:00Z,2375,503.275008
503.25,503.29,503.19,18,503.21,2024-04-25T08:45:00Z,2535,503.237949
503.23,503.27,503.22,13,503.27,2024-04-25T08:50:00Z,1978,503.236251
503.03,503.15,503.03,13,503.15,2024-04-25T08:55:00Z,1096,503.065484
503.15,503.15,503.0,18,503.05,2024-04-25T09:00:00Z,2902,503.121333
503.05,503.17,503.05,11,503.17,2024-04-25T09:05:00Z,915,503.087993
503.15,503.15,502.99,20,503.07,2024-04-25T09:10:00Z,2170,503.086667
503.15,503.18,503.1,29,503.17,2024-04-25T09:15:00Z,2759,503.154113
503.13,503.2,503.08,26,503.17,2024-04-25T09:20:00Z,1566,503.147992
503.15,503.15,503.13,5,503.13,2024-04-25T09:25:00Z,757,503.136068
503.05,503.15,503.05,9,503.15,2024-04-25T09:30:00Z,536,503.097059
503.22,503.22,503.15,19,503.15,2024-04-25T09:35:00Z,3054,503.190723
503.33,503.33,503.22,23,503.22,2024-04-25T09:40:00Z,4581,503.279035
503.22,503.39,503.22,14,503.39,2024-04-25T09:45:00Z,1115,503.319
503.1,503.23,503.1,4,503.23,2024-04-25T09:50:00Z,304,503.186667
503.2,503.2,503.1,4,503.1,2024-04-25T09:55:00Z,308,503.156522
503.32,503.32,503.1,18,503.1,2024-04-25T10:00:00Z,1718,503.214072
503.1,503.15,503.03,21,503.15,2024-04-25T10:05:00Z,2796,503.093761
502.9,503.0,502.9,20,503.0,2024-04-25T10:10:00Z,1485,502.948781
502.91,502.92,502.84,53,502.84,2024-04-25T10:15:00Z,9099,502.904299
502.83,502.83,502.83,4,502.83,2024-04-25T10:20:00Z,853,502.83
